scenario_id,timestamp_min,oxidation_state,oxidation_rate,internal_temperature,heat_generation,heat_loss,deep_core_temperature,middle_core_temperature,near_surface_temperature
S06,44,1.0,26.431759,200.0,41788.610906,0.188,200.0,104.0986,45.4786
S06,45,1.0,3.964764,200.0,6268.291636,6.188,200.0,109.8672,47.7651
S06,46,1.0,3.964764,200.0,6268.291636,6.188,200.0,115.2677,50.1298
S06,47,1.0,3.964764,200.0,6268.291636,6.188,200.0,120.3626,52.6161
S06,48,1.0,3.964764,200.0,6268.291636,6.188,200.0,125.102,55.1586
S06,49,1.0,3.964764,200.0,6268.291636,6.188,200.0,129.541,57.783
S06,50,1.0,3.964764,200.0,6268.291636,6.188,200.0,133.7744,60.446
S06,51,1.0,3.964764,200.0,6268.291636,6.188,200.0,137.7459,63.1573
S06,52,1.0,3.964764,200.0,6268.291636,6.188,200.0,141.4761,65.8931
S06,53,1.0,3.964764,200.0,6268.291636,6.188,200.0,144.9972,68.6598
S06,54,1.0,3.964764,200.0,6268.291636,6.188,200.0,148.3445,71.457
S06,55,1.0,3.964764,200.0,6268.291636,6.188,200.0,151.3731,74.2639
S06,56,1.0,3.964764,200.0,6268.291636,6.188,200.0,154.3052,77.0813
S06,57,1.0,3.964764,200.0,6268.291636,6.188,200.0,157.0632,79.92
S06,58,1.0,3.964764,200.0,6268.291636,6.188,200.0,159.6897,82.6859
S06,59,1.0,3.964764,200.0,6268.291636,6.188,200.0,162.1236,85.4497
S06,60,1.0,3.964764,200.0,6268.291636,6.188,200.0,164.4318,88.1999
S06,61,1.0,3.964764,200.0,6268.291636,6.188,200.0,166.6007,90.9602
S06,62,1.0,3.964764,200.0,6268.291636,6.188,200.0,168.6006,93.6665
S06,63,1.0,3.964764,200.0,6268.291636,6.188,200.0,170.4434,96.3568
S06,64,1.0,3.964764,200.0,6268.291636,6.188,200.0,172.1926,99.001
S06,65,1.0,3.964764,200.0,6268.291636,6.188,200.0,173.8384,101.6216
S06,66,1.0,3.964764,200.0,6268.291636,6.188,200.0,175.4211,104.1911
S06,67,1.0,3.964764,200.0,6268.291636,6.188,200.0,176.8578,106.7017
S06,68,1.0,3.964764,200.0,6268.291636,6.188,200.0,178.3018,109.1774
S06,69,1.0,3.964764,200.0,6268.291636,6.188,200.0,179.5803,111.641
S06,70,1.0,3.964764,200.0,6268.291636,6.188,200.0,180.7929,114.0902
S06,71,1.0,3.964764,200.0,6268.291636,6.188,200.0,181.9047,116.4673
S06,72,1.0,3.964764,200.0,6268.291636,6.188,200.0,182.9058,118.8054
S06,73,1.0,3.964764,200.0,6268.291636,6.188,200.0,183.9553,121.1073
S06,74,1.0,3.964764,200.0,6268.291636,6.188,200.0,184.9454,123.3445
S06,75,1.0,3.964764,200.0,6268.291636,6.188,200.0,185.8312,125.5133
S06,76,1.0,3.964764,200.0,6268.291636,6.188,200.0,186.6587,127.6497
S06,77,1.0,3.964764,200.0,6268.291636,6.188,200.0,187.4174,129.7308
S06,78,1.0,3.964764,200.0,6268.291636,6.188,200.0,188.1779,131.7666
S06,79,1.0,3.964764,200.0,6268.291636,6.188,200.0,188.8509,133.7587
S06,80,1.0,3.964764,200.0,6268.291636,6.188,200.0,189.5259,135.6936
S06,81,1.0,3.964764,200.0,6268.291636,6.188,200.0,190.1654,137.6009
S06,82,1.0,3.964764,200.0,6268.291636,6.188,200.0,190.7303,139.463
S06,83,1.0,3.964764,200.0,6268.291636,6.188,200.0,191.331,141.2787
S06,84,1.0,3.964764,200.0,6268.291636,6.188,200.0,191.8278,143.05
S06,85,1.0,3.964764,200.0,6268.291636,6.188,200.0,192.3101,144.7618
S06,86,1.0,3.964764,200.0,6268.291636,6.188,200.0,192.7808,146.4419
S06,87,1.0,3.964764,200.0,6268.291636,6.188,200.0,193.1588,148.0802
S06,88,1.0,3.964764,200.0,6268.291636,6.188,200.0,193.57,149.6514
S06,89,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.0025,151.2192
S06,90,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.39,152.7029
S06,91,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.6855,154.1492
S06,92,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.0318,155.559
S06,93,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.379,156.9744
S06,94,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.6195,158.3154
S06,95,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.8741,159.6255
S06,96,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.1692,160.9358
S06,97,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.4003,162.1913
S06,98,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.5451,163.388
S06,99,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.7779,164.5736
S06,100,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.9319,165.6883
S06,101,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.042,166.7996
S06,102,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.1796,167.8455
S06,103,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.3229,168.862
S06,104,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.4869,169.8701
S06,105,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.6604,170.8647
S06,106,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.8127,171.8032
S06,107,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.9869,172.7131
S06,108,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.1716,173.6006
S06,109,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.2758,174.4862
S06,110,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.3789,175.3393
S06,111,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.4966,176.1234
S06,112,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.6321,176.9016
S06,113,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.7668,177.6629
S06,114,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.843,178.4111
S06,115,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.8857,179.1257
S06,116,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.9155,179.7976
S06,117,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.9987,180.4738
S06,118,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.0776,181.1305
S06,119,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.0943,181.7747
S06,120,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.1853,182.4193
S07,0,0.003915,0.002915,31.6363,0.188028,0.0195,31.6363,31.2667,31.0614
S07,1,0.00687,0.002955,31.8638,0.194233,0.019636,31.8638,31.3074,31.0497
S07,2,0.009899,0.003028,32.0736,0.205249,0.019864,32.0736,31.3342,31.0679
S07,3,0.012995,0.003097,32.3082,0.215719,0.020074,32.3082,31.4146,31.087
S07,4,0.016171,0.003175,32.4423,0.227912,0.020308,32.4423,31.4751,31.0857
S07,5,0.019388,0.003217,32.7023,0.234763,0.020442,32.7023,31.5657,31.1197
S07,6,0.022696,0.003308,32.9633,0.249155,0.020702,32.9633,31.6624,31.1299
S07,7,0.026097,0.003402,33.1779,0.264201,0.020963,33.1779,31.7507,31.1382
S07,8,0.029575,0.003478,33.4147,0.276854,0.021178,33.4147,31.826,31.1647
S07,9,0.03314,0.003565,33.644,0.291377,0.021415,33.644,31.9348,31.2396
S07,10,0.036791,0.00365,33.8787,0.30589,0.021644,33.8787,32.0776,31.2455
S07,11,0.04053,0.00374,34.1722,0.321263,0.021879,34.1722,32.2289,31.2852
S07,12,0.044388,0.003857,34.4565,0.341571,0.022172,34.4565,32.3782,31.3453
S07,13,0.048361,0.003974,34.8856,0.362033,0.022456,34.8856,32.4934,31.3931
S07,14,0.052525,0.004164,35.2863,0.395476,0.022886,35.2863,32.6845,31.469
S07,15,0.056873,0.004348,35.7149,0.428576,0.023286,35.7149,32.8698,31.5198
S07,16,0.061426,0.004553,36.055,0.466351,0.023715,36.055,33.0413,31.5603
S07,17,0.066141,0.004715,36.5629,0.49744,0.024055,36.5629,33.2801,31.604
S07,18,0.071122,0.004981,37.0429,0.548258,0.024563,37.0429,33.5068,31.664
S07,19,0.076364,0.005242,37.524,0.599588,0.025043,37.524,33.7262,31.774
S07,20,0.081878,0.005514,38.0014,0.654564,0.025524,38.0014,33.9297,31.8831
S07,21,0.087671,0.005793,38.6297,0.712667,0.026001,38.6297,34.2038,31.9778
S07,22,0.093866,0.006195,39.2905,0.797032,0.02663,39.2905,34.5026,32.0315
S07,23,0.100509,0.006643,39.9894,0.894245,0.02729,39.9894,34.8727,32.1533
S07,24,0.107658,0.007149,40.8636,1.007301,0.027989,40.8636,35.2171,32.278
S07,25,0.115504,0.007846,41.9189,1.16732,0.028864,41.9189,35.6214,32.3951
S07,26,0.124289,0.008785,43.0988,1.390457,0.029919,43.0988,36.0672,32.5196
S07,27,0.134249,0.00996,44.5673,1.68211,0.031099,44.5673,36.5479,32.6769
S07,28,0.145899,0.01165,46.4009,2.121471,0.032567,46.4009,37.1311,32.8464
S07,29,0.160061,0.014163,48.9106,2.812834,0.034401,48.9106,37.8704,33.0496
S07,30,0.178577,0.018516,52.6479,4.095664,0.036911,52.6479,38.7634,33.2445
S07,31,0.206171,0.027593,58.9314,7.031663,0.040648,58.9314,39.9613,33.463
S07,32,0.259724,0.053553,73.9803,16.675362,0.046931,73.9803,42.0181,33.7898
S07,33,0.506327,0.246603,173.1709,110.188036,0.06198,173.1709,49.8759,34.3504
S07,34,1.0,26.431759,200.0,35406.356088,0.161171,200.0,58.8825,35.1938
S07,35,1.0,26.431759,200.0,41788.610906,0.188,200.0,67.3554,36.2995
S07,36,1.0,26.431759,200.0,41788.610906,0.188,200.0,75.347,37.6754
S07,37,1.0,26.431759,200.0,41788.610906,0.188,200.0,82.904,39.2699
S07,38,1.0,26.431759,200.0,41788.610906,0.188,200.0,89.909,41.0308
S07,39,1.0,26.431759,200.0,41788.610906,0.188,200.0,96.5379,42.9898
S07,40,1.0,26.431759,200.0,41788.610906,0.188,200.0,102.7307,45.1055
S07,41,1.0,26.431759,200.0,41788.610906,0.188,200.0,108.5644,47.277
S07,42,1.0,26.431759,200.0,41788.610906,0.188,200.0,114.0738,49.6348
S07,43,1.0,26.431759,200.0,41788.610906,0.188,200.0,119.2385,52.069
S07,44,1.0,26.431759,200.0,41788.610906,0.188,200.0,124.0823,54.5895
S07,45,1.0,26.431759,200.0,41788.610906,0.188,200.0,128.6231,57.1529
S07,46,1.0,26.431759,200.0,41788.610906,0.188,200.0,132.9078,59.7833
S07,47,1.0,26.431759,200.0,41788.610906,0.188,200.0,136.9677,62.4665
S07,48,1.0,26.431759,200.0,41788.610906,0.188,200.0,140.8088,65.1942
S07,49,1.0,26.431759,200.0,41788.610906,0.188,200.0,144.335,67.9797
S07,50,1.0,26.431759,200.0,41788.610906,0.188,200.0,147.6532,70.7339
S07,51,1.0,26.431759,200.0,41788.610906,0.188,200.0,150.7625,73.5114
S07,52,1.0,26.431759,200.0,41788.610906,0.188,200.0,153.6709,76.3468
S07,53,1.0,26.431759,200.0,41788.610906,0.188,200.0,156.4471,79.165
S07,54,1.0,26.431759,200.0,41788.610906,0.188,200.0,159.035,81.9846
S07,55,1.0,26.431759,200.0,41788.610906,0.188,200.0,161.438,84.7986
S07,56,1.0,26.431759,200.0,41788.610906,0.188,200.0,163.7612,87.5662
S07,57,1.0,26.431759,200.0,41788.610906,0.188,200.0,165.9446,90.285
S07,58,1.0,26.431759,200.0,41788.610906,0.188,200.0,167.9448,93.0102
S07,59,1.0,26.431759,200.0,41788.610906,0.188,200.0,169.8517,95.6859
S07,60,1.0,26.431759,200.0,41788.610906,0.188,200.0,171.6288,98.3589
S07,61,1.0,26.431759,200.0,41788.610906,0.188,200.0,173.3413,100.9589
S07,62,1.0,26.431759,200.0,41788.610906,0.188,200.0,174.8817,103.5621
S07,63,1.0,26.431759,200.0,41788.610906,0.188,200.0,176.3778,106.1153
S07,64,1.0,26.431759,200.0,41788.610906,0.188,200.0,177.813,108.5969
S07,65,1.0,26.431759,200.0,41788.610906,0.188,200.0,179.1375,111.0678
S07,66,1.0,26.431759,200.0,41788.610906,0.188,200.0,180.3997,113.5267
S07,67,1.0,26.431759,200.0,41788.610906,0.188,200.0,181.5756,115.8961
S07,68,1.0,26.431759,200.0,41788.610906,0.188,200.0,182.7199,118.2232
S07,69,1.0,26.431759,200.0,41788.610906,0.188,200.0,183.7635,120.5133
S07,70,1.0,26.431759,200.0,41788.610906,0.188,200.0,184.7551,122.7704
S07,71,1.0,26.431759,200.0,41788.610906,0.188,200.0,185.6425,124.9624
S07,72,1.0,26.431759,200.0,41788.610906,0.188,200.0,186.4734,127.112
S07,73,1.0,26.431759,200.0,41788.610906,0.188,200.0,187.2902,129.1913
S07,74,1.0,26.431759,200.0,41788.610906,0.188,200.0,188.061,131.2757
S07,75,1.0,26.431759,200.0,41788.610906,0.188,200.0,188.7397,133.2474
S07,76,1.0,26.431759,200.0,41788.610906,0.188,200.0,189.4001,135.1953
S07,77,1.0,26.431759,200.0,41788.610906,0.188,200.0,190.0145,137.1397
S07,78,1.0,26.431759,200.0,41788.610906,0.188,200.0,190.6771,138.9953
S07,79,1.0,26.431759,200.0,41788.610906,0.188,200.0,191.2398,140.8363
S07,80,1.0,26.431759,200.0,41788.610906,0.188,200.0,191.7793,142.6441
S07,81,1.0,26.431759,200.0,41788.610906,0.188,200.0,192.2636,144.3835
S07,82,1.0,26.431759,200.0,41788.610906,0.188,200.0,192.7309,146.095
S07,83,1.0,26.431759,200.0,41788.610906,0.188,200.0,193.2262,147.695
S07,84,1.0,26.431759,200.0,41788.610906,0.188,200.0,193.6315,149.2913
S07,85,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.0381,150.8614
S07,86,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.4462,152.3453
S07,87,1.0,3.964764,200.0,6268.291636,6.188,200.0,194.7506,153.8326
S07,88,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.023,155.2635
S07,89,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.3173,156.6498
S07,90,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.5322,158.0074
S07,91,1.0,3.964764,200.0,6268.291636,6.188,200.0,195.7715,159.3013
S07,92,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.021,160.5633
S07,93,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.2101,161.7987
S07,94,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.4749,163.0002
S07,95,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.6928,164.154
S07,96,1.0,3.964764,200.0,6268.291636,6.188,200.0,196.8961,165.29
S07,97,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.0739,166.4112
S07,98,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.2041,167.4863
S07,99,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.3564,168.549
S07,100,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.4874,169.5395
S07,101,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.6719,170.5071
S07,102,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.8343,171.4482
S07,103,1.0,3.964764,200.0,6268.291636,6.188,200.0,197.9163,172.3402
S07,104,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.0204,173.2395
S07,105,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.1533,174.0966
S07,106,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.312,174.9552
S07,107,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.3982,175.7439
S07,108,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.4478,176.5293
S07,109,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.5792,177.3041
S07,110,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.6673,178.0543
S07,111,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.7641,178.8092
S07,112,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.7691,179.5081
S07,113,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.8253,180.1934
S07,114,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.9108,180.8454
S07,115,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.9754,181.4974
S07,116,1.0,3.964764,200.0,6268.291636,6.188,200.0,198.9811,182.1234
S07,117,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.0502,182.7217
S07,118,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.1039,183.3014
S07,119,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.168,183.8615
S07,120,1.0,3.964764,200.0,6268.291636,6.188,200.0,199.1838,184.4011
S08,0,0.002243,0.001243,28.6056,0.067433,0.026909,28.6056,28.2315,28.1384
S08,1,0.0035,0.001257,28.6501,0.069702,0.026929,28.6501,28.2599,28.1309
S08,2,0.004763,0.001263,28.6077,0.070802,0.026947,28.6077,28.2787,28.0978
S08,3,0.006017,0.001255,28.6382,0.07019,0.026963,28.6382,28.2997,28.1536
S08,4,0.007275,0.001258,28.7326,0.071028,0.026976,28.7326,28.3524,28.1706
S08,5,0.008546,0.001271,28.7625,0.073161,0.026986,28.7625,28.3685,28.1666
S08,6,0.009819,0.001274,28.8456,0.074015,0.026993,28.8456,28.4391,28.1698
S08,7,0.011104,0.001285,28.8853,0.075976,0.026998,28.8853,28.4877,28.2101
S08,8,0.012393,0.001289,29.0068,0.077063,0.027,29.0068,28.5849,28.2377
S08,9,0.0137,0.001307,29.0935,0.079895,0.027127,29.0935,28.6536,28.238
S08,10,0.015018,0.001319,29.185,0.082038,0.027242,29.185,28.6898,28.2726
S08,11,0.01635,0.001331,29.2349,0.084323,0.02736,29.2349,28.725,28.2766
S08,12,0.017687,0.001338,29.3488,0.085718,0.027435,29.3488,28.7845,28.3088
S08,13,0.019041,0.001354,29.3652,0.08858,0.027571,29.3652,28.8202,28.3521
S08,14,0.020396,0.001355,29.5022,0.089252,0.027607,29.5022,28.889,28.3625
S08,15,0.021772,0.001375,29.6051,0.092733,0.027762,29.6051,28.9641,28.3738
S08,16,0.023162,0.001391,29.6633,0.095481,0.027881,29.6633,29.0232,28.4214
S08,17,0.024561,0.001398,29.7335,0.097195,0.027953,29.7335,29.0208,28.4374
S08,18,0.025969,0.001408,29.845,0.099222,0.028035,29.845,29.0646,28.4512
S08,19,0.027394,0.001425,29.8794,0.102308,0.028156,29.8794,29.1008,28.4686
S08,20,0.028823,0.001429,29.9677,0.103494,0.028198,29.9677,29.1106,28.4631
S08,21,0.030264,0.001442,29.9626,0.106066,0.028292,29.9626,29.1721,28.4876
S08,22,0.031703,0.001439,29.9906,0.106257,0.028291,29.9906,29.256,28.537
S08,23,0.033144,0.001441,30.1008,0.107303,0.028321,30.1008,29.3131,28.5309
S08,24,0.034602,0.001458,30.2189,0.110505,0.028432,30.2189,29.3911,28.5531
S08,25,0.036079,0.001477,30.2459,0.113983,0.028549,30.2459,29.4708,28.5858
S08,26,0.037558,0.001479,30.4154,0.115038,0.028573,30.4154,29.4971,28.6127
S08,27,0.039065,0.001507,30.4893,0.120035,0.028739,30.4893,29.5517,28.6412
S08,28,0.040583,0.001518,30.5604,0.12244,0.028807,30.5604,29.5931,28.6177
S08,29,0.042111,0.001528,30.6518,0.124789,0.028872,30.6518,29.6692,28.6612
S08,30,0.043653,0.001542,30.693,0.127758,0.028955,30.693,29.7537,28.742
S08,31,0.0452,0.001547,30.8512,0.129285,0.028987,30.8512,29.7852,28.7716
S08,32,0.046774,0.001574,30.9143,0.134323,0.029136,30.9143,29.878,28.8115
S08,33,0.048357,0.001583,31.0133,0.136555,0.029188,31.0133,29.9888,28.8718
S08,34,0.049956,0.001599,31.1114,0.139918,0.029276,31.1114,30.0988,28.8938
S08,35,0.051571,0.001615,31.2724,0.143303,0.029362,31.2724,30.1369,28.9735
S08,36,0.053214,0.001643,31.407,0.148774,0.02951,31.407,30.2031,29.013
S08,37,0.054881,0.001667,31.4814,0.153502,0.029631,31.4814,30.2711,29.0648
S08,38,0.056559,0.001678,31.5777,0.156277,0.029693,31.5777,30.3719,29.1107
S08,39,0.058253,0.001694,31.6627,0.159826,0.029775,31.6627,30.4599,29.1432
S08,40,0.059961,0.001708,31.7464,0.163026,0.029847,31.7464,30.4855,29.1988
S08,41,0.061683,0.001721,31.7743,0.166211,0.029917,31.7743,30.6209,29.2467
S08,42,0.063406,0.001723,31.9404,0.167431,0.029932,31.9404,30.7447,29.2922
S08,43,0.06516,0.001754,32.0838,0.173649,0.030085,32.0838,30.7814,29.342
S08,44,0.066941,0.001781,32.3046,0.179166,0.030215,32.3046,30.859,29.3892
S08,45,0.068765,0.001824,32.4774,0.187787,0.030424,32.4774,30.9102,29.4352
S08,46,0.070623,0.001858,32.6227,0.194772,0.030585,32.6227,31.0589,29.495
S08,47,0.072509,0.001886,32.8643,0.200798,0.03072,32.8643,31.1602,29.5676
S08,48,0.074446,0.001936,33.0223,0.211023,0.030952,33.0223,31.3029,29.6199
S08,49,0.076414,0.001968,33.1265,0.217934,0.031101,33.1265,31.4224,29.6694
S08,50,0.078402,0.001988,33.2702,0.222579,0.031197,33.2702,31.5528,29.7107
S08,51,0.080418,0.002017,33.3802,0.229067,0.031334,33.3802,31.6447,29.8028
S08,52,0.082456,0.002038,33.5183,0.234103,0.031439,33.5183,31.8276,29.8728
S08,53,0.084522,0.002066,33.6449,0.240527,0.031573,33.6449,31.9079,29.9404
S08,54,0.086613,0.002091,33.8384,0.246494,0.031696,33.8384,32.0169,29.9756
S08,55,0.088746,0.002134,34.1155,0.255864,0.031889,34.1155,32.1355,30.0421
S08,56,0.090945,0.002199,34.4294,0.269807,0.032166,34.4294,32.2914,30.1061
S08,57,0.09322,0.002276,34.7053,0.28632,0.032482,34.7053,32.4638,30.1884
S08,58,0.095564,0.002344,34.9463,0.301414,0.032761,34.9463,32.6366,30.2603
S08,59,0.097968,0.002404,35.2676,0.315013,0.033007,35.2676,32.8119,30.3386
S08,60,0.100458,0.002489,35.5847,0.334031,0.033336,35.5847,32.9984,30.4515
S08,61,0.103033,0.002575,35.724,0.353644,0.033662,35.724,33.1938,30.574
S08,62,0.105641,0.002608,36.0238,0.362046,0.033812,36.0238,33.4349,30.6463
S08,63,0.108333,0.002692,36.24,0.381642,0.034124,36.24,33.5748,30.741
S08,64,0.111083,0.00275,36.614,0.395931,0.034355,36.614,33.8049,30.8326
S08,65,0.113945,0.002863,37.064,0.422478,0.034745,37.064,33.9838,30.9669
S08,66,0.116952,0.003007,37.5309,0.456577,0.035214,37.5309,34.1788,31.0603
S08,67,0.120115,0.003163,37.9054,0.494312,0.035701,37.9054,34.3948,31.1626
S08,68,0.123404,0.003289,38.3569,0.525875,0.036098,38.3569,34.5868,31.3282
S08,69,0.126855,0.003451,38.7771,0.566527,0.036573,38.7771,34.8175,31.4517
S08,70,0.130461,0.003606,39.3027,0.606292,0.037019,39.3027,35.115,31.5471
S08,71,0.134275,0.003814,39.9262,0.660024,0.037573,39.9262,35.4109,31.716
S08,72,0.138354,0.004079,40.4965,0.729551,0.038226,40.4965,35.7107,31.8652
S08,73,0.142685,0.004331,41.3406,0.797696,0.038828,41.3406,36.0612,32.0563
S08,74,0.147434,0.004749,42.1245,0.911529,0.039706,42.1245,36.4778,32.2109
S08,75,0.152597,0.005163,42.9726,1.028302,0.040525,42.9726,36.8531,32.3726
S08,76,0.158246,0.005649,43.9456,1.169119,0.04141,43.9456,37.2926,32.5323
S08,77,0.16451,0.006264,45.0822,1.35212,0.042421,45.0822,37.7675,32.711
S08,78,0.171578,0.007068,46.4517,1.598894,0.043597,46.4517,38.288,32.9007
S08,79,0.179754,0.008176,48.1593,1.951434,0.045008,48.1593,38.9211,33.1406
S08,80,0.189561,0.009807,50.3457,2.492536,0.046758,50.3457,39.6128,33.3476
S08,81,0.201933,0.012372,53.389,3.389452,0.048989,53.389,40.4053,33.5814
S08,82,0.219026,0.017093,57.9667,5.152806,0.052077,57.9667,41.4216,33.8594
S08,83,0.246706,0.02768,66.4506,9.48735,0.056701,66.4506,42.8963,34.1906
S08,84,0.313248,0.066542,91.5119,27.893567,0.065232,91.5119,45.8204,34.6019
S08,85,1.0,1.177642,200.0,759.365012,0.090341,200.0,55.1122,35.2764
S08,86,1.0,16.152742,200.0,26188.106914,0.198878,200.0,63.8259,36.2822
S08,87,1.0,16.152742,200.0,26189.061154,0.198927,200.0,72.0,37.5323
S08,88,1.0,16.152742,200.0,26189.867733,0.198977,200.0,79.7358,39.0148
S08,89,1.0,16.152742,200.0,26190.526099,0.199027,200.0,86.9792,40.7335
S08,90,1.0,16.152742,200.0,26191.035801,0.199078,200.0,93.7899,42.5857
S08,91,1.0,16.152742,200.0,26191.396489,0.199129,200.0,100.1582,44.601
S08,92,1.0,16.152742,200.0,26191.607916,0.199179,200.0,106.1343,46.7316
S08,93,1.0,16.152742,200.0,26191.669937,0.19923,200.0,111.7324,48.9907
S08,94,1.0,16.152742,200.0,26191.582509,0.19928,200.0,117.0778,51.3918
S08,95,1.0,16.152742,200.0,26191.345693,0.19933,200.0,122.0896,53.8593
S08,96,1.0,16.152742,200.0,26190.959651,0.199379,200.0,126.8039,56.4212
S08,97,1.0,16.152742,200.0,26190.424647,0.199427,200.0,131.2256,59.0349
S08,98,1.0,16.152742,200.0,26189.741048,0.199475,200.0,135.313,61.7323
S08,99,1.0,16.152742,200.0,26188.909322,0.199521,200.0,139.1875,64.4134
S08,100,1.0,16.152742,200.0,26187.930041,0.199567,200.0,142.8236,67.1444
S08,101,1.0,16.152742,200.0,26186.803873,0.199611,200.0,146.2973,69.8972
S08,102,1.0,16.152742,200.0,26185.531593,0.199654,200.0,149.4996,72.6522
S08,103,1.0,16.152742,200.0,26184.114071,0.199695,200.0,152.5544,75.4622
S08,104,1.0,16.152742,200.0,26182.552278,0.199735,200.0,155.3913,78.2731
S08,105,1.0,16.152742,200.0,26180.847287,0.199773,200.0,158.0673,81.0647
S08,106,1.0,16.152742,200.0,26179.000264,0.199809,200.0,160.6011,83.8444
S08,107,1.0,16.152742,200.0,26177.012475,0.199842,200.0,163.0048,86.5675
S08,108,1.0,16.152742,200.0,26174.885284,0.199874,200.0,165.25,89.3457
S08,109,1.0,16.152742,200.0,26172.620148,0.199904,200.0,167.3931,92.0485
S08,110,1.0,16.152742,200.0,26170.218619,0.19993,200.0,169.3407,94.7863
S08,111,1.0,16.152742,200.0,26167.682343,0.199955,200.0,171.1486,97.4532
S08,112,1.0,16.152742,200.0,26165.013059,0.199977,200.0,172.8454,100.0862
S08,113,1.0,16.152742,200.0,26162.212596,0.199996,200.0,174.5284,102.6609
S08,114,1.0,16.152742,200.0,26159.282872,0.200012,200.0,176.0377,105.2484
S08,115,1.0,16.152742,200.0,26156.225897,0.200026,200.0,177.4884,107.778
S08,116,1.0,16.152742,200.0,26153.043765,0.200036,200.0,178.8673,110.2488
S08,117,1.0,16.152742,200.0,26149.738657,0.200044,200.0,180.1634,112.6784
S08,118,1.0,16.152742,200.0,26146.312838,0.200048,200.0,181.3856,115.0549
S08,119,1.0,16.152742,200.0,26142.768656,0.200049,200.0,182.5044,117.3752
S08,120,1.0,16.152742,200.0,26139.10854,0.200047,200.0,183.5951,119.7082
