scenario_id,timestamp_min,image_path,surface_temperature_mean,surface_temperature_max,hotspot_area,hotspot_x,hotspot_y,hotspot_present
S07,29,data/thermal/S07/t029.png,31.11,33.21,1,23.0,27.0,1
S07,30,data/thermal/S07/t030.png,31.1,33.23,5,26.6,24.6,1
S07,31,data/thermal/S07/t031.png,31.13,33.64,18,26.06,25.39,1
S07,32,data/thermal/S07/t032.png,31.19,34.21,31,25.68,24.87,1
S07,33,data/thermal/S07/t033.png,31.43,34.5,151,24.7,25.23,1
S07,34,data/thermal/S07/t034.png,32.21,36.02,559,24.8,24.71,1
S07,35,data/thermal/S07/t035.png,32.54,36.99,752,25.07,25.13,1
S07,36,data/thermal/S07/t036.png,32.95,37.96,945,25.03,25.02,1
S07,37,data/thermal/S07/t037.png,33.38,39.77,1098,25.02,24.99,1
S07,38,data/thermal/S07/t038.png,33.92,41.36,1264,25.15,24.92,1
S07,39,data/thermal/S07/t039.png,34.48,43.12,1433,24.86,24.98,1
S07,40,data/thermal/S07/t040.png,35.09,44.98,1553,25.14,24.94,1
S07,41,data/thermal/S07/t041.png,35.72,47.28,1677,25.29,24.99,1
S07,42,data/thermal/S07/t042.png,36.42,49.24,1818,25.22,25.05,1
S07,43,data/thermal/S07/t043.png,37.12,51.43,1900,24.92,24.84,1
S07,44,data/thermal/S07/t044.png,37.84,54.3,1996,24.93,24.83,1
S07,45,data/thermal/S07/t045.png,38.6,56.27,2057,24.86,24.86,1
S07,46,data/thermal/S07/t046.png,39.35,58.72,2104,24.79,24.7,1
S07,47,data/thermal/S07/t047.png,40.14,61.62,2140,24.85,24.75,1
S07,48,data/thermal/S07/t048.png,40.93,63.96,2183,24.74,24.8,1
S07,49,data/thermal/S07/t049.png,41.72,66.72,2223,24.75,24.73,1
S07,50,data/thermal/S07/t050.png,42.54,69.19,2264,24.87,24.71,1
S07,51,data/thermal/S07/t051.png,43.36,72.07,2274,24.77,24.69,1
S07,52,data/thermal/S07/t052.png,44.16,74.48,2286,24.8,24.71,1
S07,53,data/thermal/S07/t053.png,45.0,76.91,2301,24.76,24.7,1
S07,54,data/thermal/S07/t054.png,45.79,79.62,2324,24.74,24.58,1
S07,55,data/thermal/S07/t055.png,46.61,82.49,2336,24.72,24.57,1
S07,56,data/thermal/S07/t056.png,47.42,85.17,2357,24.61,24.69,1
S07,57,data/thermal/S07/t057.png,48.21,87.84,2360,24.58,24.78,1
S07,58,data/thermal/S07/t058.png,48.86,90.34,2340,24.65,24.39,1
S07,59,data/thermal/S07/t059.png,49.78,92.78,2378,24.62,24.72,1
S07,60,data/thermal/S07/t060.png,50.55,94.98,2381,24.69,24.73,1
S07,61,data/thermal/S07/t061.png,51.29,97.7,2394,24.65,24.62,1
S07,62,data/thermal/S07/t062.png,52.05,100.64,2393,24.67,24.61,1
S07,63,MISSING,52.79,102.85,2413,24.62,24.53,1
S07,64,data/thermal/S07/t064.png,53.54,105.59,2416,24.61,24.66,1
S07,65,data/thermal/S07/t065.png,54.22,107.24,2420,24.64,24.66,1
S07,66,data/thermal/S07/t066.png,54.96,109.66,2423,24.52,24.55,1
S07,67,data/thermal/S07/t067.png,55.63,112.07,2425,24.53,24.62,1
S07,68,data/thermal/S07/t068.png,56.14,114.28,2406,24.51,24.51,1
S07,69,data/thermal/S07/t069.png,56.97,116.73,2431,24.65,24.62,1
S07,70,data/thermal/S07/t070.png,57.62,118.79,2437,24.59,24.63,1
S07,71,data/thermal/S07/t071.png,58.25,120.7,2441,24.62,24.6,1
S07,72,data/thermal/S07/t072.png,58.89,122.74,2447,24.64,24.56,1
S07,73,data/thermal/S07/t073.png,59.48,124.51,2455,24.68,24.58,1
S07,74,data/thermal/S07/t074.png,60.1,126.47,2452,24.55,24.63,1
S07,75,data/thermal/S07/t075.png,60.67,128.15,2457,24.68,24.58,1
S07,76,data/thermal/S07/t076.png,61.24,129.78,2455,24.62,24.55,1
S07,77,data/thermal/S07/t077.png,61.79,132.01,2460,24.67,24.59,1
S07,78,data/thermal/S07/t078.png,62.34,133.74,2464,24.61,24.63,1
S07,79,MISSING,62.85,135.59,2467,24.62,24.62,1
S07,80,data/thermal/S07/t080.png,63.4,137.19,2477,24.55,24.62,1
S07,81,data/thermal/S07/t081.png,63.92,139.08,2473,24.55,24.56,1
S07,82,data/thermal/S07/t082.png,64.38,140.63,2471,24.56,24.6,1
S07,83,data/thermal/S07/t083.png,64.87,141.69,2474,24.57,24.59,1
S07,84,data/thermal/S07/t084.png,65.34,143.45,2473,24.59,24.6,1
S07,85,data/thermal/S07/t085.png,65.77,145.04,2480,24.56,24.58,1
S07,86,data/thermal/S07/t086.png,66.21,146.03,2475,24.61,24.6,1
S07,87,data/thermal/S07/t087.png,66.63,147.78,2474,24.55,24.61,1
S07,88,data/thermal/S07/t088.png,67.05,149.41,2476,24.56,24.61,1
S07,89,data/thermal/S07/t089.png,67.45,150.34,2479,24.58,24.58,1
S07,90,data/thermal/S07/t090.png,66.99,151.46,2451,24.56,24.53,1
S07,91,data/thermal/S07/t091.png,68.23,153.35,2482,24.59,24.57,1
S07,92,data/thermal/S07/t092.png,68.59,154.15,2484,24.59,24.56,1
S07,93,data/thermal/S07/t093.png,68.97,155.33,2483,24.58,24.53,1
S07,94,data/thermal/S07/t094.png,69.29,156.53,2483,24.6,24.57,1
S07,95,data/thermal/S07/t095.png,69.63,157.54,2485,24.58,24.57,1
S07,96,data/thermal/S07/t096.png,69.96,158.84,2485,24.55,24.59,1
S07,97,data/thermal/S07/t097.png,70.29,160.32,2485,24.58,24.58,1
S07,98,data/thermal/S07/t098.png,70.59,161.06,2486,24.57,24.58,1
S07,99,data/thermal/S07/t099.png,70.92,162.46,2485,24.57,24.55,1
S07,100,data/thermal/S07/t100.png,71.2,162.91,2485,24.57,24.59,1
S07,101,data/thermal/S07/t101.png,71.5,163.73,2489,24.54,24.57,1
S07,102,data/thermal/S07/t102.png,71.77,164.85,2486,24.58,24.58,1
S07,103,data/thermal/S07/t103.png,72.01,165.52,2487,24.55,24.55,1
S07,104,data/thermal/S07/t104.png,72.27,166.81,2487,24.59,24.57,1
S07,105,data/thermal/S07/t105.png,72.53,166.83,2486,24.62,24.56,1
S07,106,data/thermal/S07/t106.png,72.76,167.5,2488,24.54,24.61,1
S07,107,data/thermal/S07/t107.png,73.0,168.46,2486,24.52,24.52,1
S07,108,data/thermal/S07/t108.png,73.21,169.64,2489,24.58,24.58,1
S07,109,data/thermal/S07/t109.png,73.46,169.95,2493,24.53,24.55,1
S07,110,data/thermal/S07/t110.png,73.65,170.7,2492,24.54,24.52,1
S07,111,data/thermal/S07/t111.png,73.9,171.76,2491,24.57,24.51,1
S07,112,data/thermal/S07/t112.png,74.11,172.34,2495,24.53,24.51,1
S07,113,data/thermal/S07/t113.png,74.3,172.55,2494,24.52,24.54,1
S07,114,data/thermal/S07/t114.png,74.49,173.56,2492,24.52,24.54,1
S07,115,data/thermal/S07/t115.png,74.68,174.16,2495,24.55,24.53,1
S07,116,data/thermal/S07/t116.png,74.87,175.37,2490,24.56,24.54,1
S07,117,data/thermal/S07/t117.png,75.04,175.42,2493,24.55,24.53,1
S07,118,data/thermal/S07/t118.png,75.19,175.38,2489,24.55,24.55,1
S07,119,data/thermal/S07/t119.png,75.35,176.46,2488,24.56,24.54,1
S07,120,data/thermal/S07/t120.png,75.51,176.83,2492,24.52,24.52,1
S08,0,data/thermal/S08/t000.png,29.14,30.81,0,,,0
S08,1,data/thermal/S08/t001.png,29.12,30.5,0,,,0
S08,2,data/thermal/S08/t002.png,29.08,30.38,0,,,0
S08,3,data/thermal/S08/t003.png,29.06,30.57,0,,,0
S08,4,data/thermal/S08/t004.png,29.03,30.42,0,,,0
S08,5,data/thermal/S08/t005.png,29.0,30.36,0,,,0
S08,6,data/thermal/S08/t006.png,28.97,30.29,0,,,0
S08,7,data/thermal/S08/t007.png,28.93,30.3,0,,,0
S08,8,data/thermal/S08/t008.png,28.9,30.32,0,,,0
S08,9,data/thermal/S08/t009.png,28.88,30.08,0,,,0
S08,10,data/thermal/S08/t010.png,28.86,30.28,0,,,0
S08,11,data/thermal/S08/t011.png,28.81,30.23,0,,,0
S08,12,data/thermal/S08/t012.png,28.78,30.13,0,,,0
S08,13,data/thermal/S08/t013.png,28.73,30.36,0,,,0
S08,14,data/thermal/S08/t014.png,28.71,30.09,0,,,0
S08,15,data/thermal/S08/t015.png,28.67,30.51,0,,,0
S08,16,data/thermal/S08/t016.png,28.64,29.87,0,,,0
S08,17,data/thermal/S08/t017.png,28.61,30.09,0,,,0
S08,18,data/thermal/S08/t018.png,28.57,29.76,0,,,0
S08,19,data/thermal/S08/t019.png,28.53,29.86,0,,,0
S08,20,data/thermal/S08/t020.png,28.49,29.87,0,,,0
S08,21,data/thermal/S08/t021.png,28.46,29.72,0,,,0
S08,22,data/thermal/S08/t022.png,28.44,29.71,0,,,0
S08,23,data/thermal/S08/t023.png,28.39,29.57,0,,,0
S08,24,data/thermal/S08/t024.png,28.36,29.8,0,,,0
S08,25,data/thermal/S08/t025.png,28.32,29.8,0,,,0
S08,26,data/thermal/S08/t026.png,28.29,29.64,0,,,0
S08,27,data/thermal/S08/t027.png,28.25,29.87,0,,,0
S08,28,data/thermal/S08/t028.png,28.2,29.45,0,,,0
S08,29,data/thermal/S08/t029.png,28.17,29.58,0,,,0
S08,30,data/thermal/S08/t030.png,28.14,29.49,0,,,0
S08,31,data/thermal/S08/t031.png,28.12,29.51,0,,,0
S08,32,data/thermal/S08/t032.png,28.06,29.56,0,,,0
S08,33,data/thermal/S08/t033.png,28.02,29.96,0,,,0
S08,34,data/thermal/S08/t034.png,27.98,29.38,0,,,0
S08,35,data/thermal/S08/t035.png,27.94,29.58,0,,,0
S08,36,data/thermal/S08/t036.png,27.91,29.34,0,,,0
S08,37,data/thermal/S08/t037.png,27.88,29.23,0,,,0
S08,38,data/thermal/S08/t038.png,27.84,29.45,0,,,0
S08,39,data/thermal/S08/t039.png,27.79,29.35,0,,,0
S08,40,data/thermal/S08/t040.png,27.76,29.31,0,,,0
S08,41,data/thermal/S08/t041.png,27.74,29.64,0,,,0
S08,42,data/thermal/S08/t042.png,27.68,29.49,0,,,0
S08,43,data/thermal/S08/t043.png,27.67,29.36,0,,,0
S08,44,data/thermal/S08/t044.png,27.61,29.27,0,,,0
S08,45,data/thermal/S08/t045.png,27.58,29.59,2,24.0,23.0,1
S08,46,data/thermal/S08/t046.png,27.53,29.35,0,,,0
S08,47,data/thermal/S08/t047.png,27.53,29.49,1,26.0,23.0,1
S08,48,data/thermal/S08/t048.png,27.49,29.7,3,24.0,24.0,1
S08,49,data/thermal/S08/t049.png,27.47,29.58,1,27.0,22.0,1
S08,50,data/thermal/S08/t050.png,27.42,29.96,2,25.5,24.0,1
S08,51,data/thermal/S08/t051.png,27.39,29.67,3,26.33,25.0,1
S08,52,data/thermal/S08/t052.png,27.38,29.55,6,22.83,24.33,1
S08,53,data/thermal/S08/t053.png,27.35,29.42,5,25.0,24.0,1
S08,54,data/thermal/S08/t054.png,27.28,29.66,6,25.5,25.0,1
S08,55,data/thermal/S08/t055.png,27.27,29.44,8,24.25,24.62,1
S08,56,data/thermal/S08/t056.png,27.25,30.34,16,24.56,24.44,1
S08,57,data/thermal/S08/t057.png,27.23,29.98,21,25.38,23.52,1
S08,58,data/thermal/S08/t058.png,27.2,29.83,22,24.77,23.77,1
S08,59,data/thermal/S08/t059.png,27.17,30.3,23,25.13,24.04,1
S08,60,data/thermal/S08/t060.png,27.15,30.0,25,25.2,24.28,1
S08,61,data/thermal/S08/t061.png,27.13,30.2,34,24.91,23.44,1
S08,62,data/thermal/S08/t062.png,27.09,29.98,40,24.95,23.88,1
S08,63,data/thermal/S08/t063.png,27.08,30.07,44,24.95,23.61,1
S08,64,data/thermal/S08/t064.png,27.05,30.27,47,25.17,24.0,1
S08,65,data/thermal/S08/t065.png,27.05,30.14,56,24.91,24.02,1
S08,66,data/thermal/S08/t066.png,27.02,30.24,54,24.83,24.17,1
S08,67,data/thermal/S08/t067.png,27.0,30.67,65,25.25,23.86,1
S08,68,data/thermal/S08/t068.png,26.99,30.41,67,25.16,23.84,1
S08,69,data/thermal/S08/t069.png,26.98,30.52,72,25.17,23.99,1
S08,70,data/thermal/S08/t070.png,26.96,30.94,85,25.04,24.04,1
S08,71,data/thermal/S08/t071.png,26.94,30.71,90,24.88,24.1,1
S08,72,data/thermal/S08/t072.png,26.92,30.97,98,24.87,23.81,1
S08,73,data/thermal/S08/t073.png,26.94,30.9,107,25.14,24.06,1
S08,74,data/thermal/S08/t074.png,26.93,31.07,107,24.93,23.82,1
S08,75,data/thermal/S08/t075.png,26.92,31.68,119,24.92,23.94,1
S08,76,data/thermal/S08/t076.png,26.92,31.55,122,24.89,23.83,1
S08,77,data/thermal/S08/t077.png,26.92,31.58,135,25.27,24.27,1
S08,78,data/thermal/S08/t078.png,26.91,31.99,146,24.82,24.36,1
S08,79,data/thermal/S08/t079.png,26.93,32.44,154,24.9,24.07,1
S08,80,data/thermal/S08/t080.png,26.94,32.3,163,25.13,24.29,1
S08,81,data/thermal/S08/t081.png,26.94,32.93,167,24.95,24.03,1
S08,82,data/thermal/S08/t082.png,26.96,32.97,191,25.07,24.07,1
S08,83,data/thermal/S08/t083.png,27.02,33.22,224,25.19,23.85,1
S08,84,MISSING,27.15,33.86,272,24.88,24.02,1
S08,85,data/thermal/S08/t085.png,29.08,35.64,1138,24.89,24.15,1
S08,86,data/thermal/S08/t086.png,29.35,36.55,1236,25.02,23.82,1
S08,87,data/thermal/S08/t087.png,29.7,37.59,1363,25.09,23.9,1
S08,88,data/thermal/S08/t088.png,30.14,38.89,1439,25.01,23.87,1
S08,89,data/thermal/S08/t089.png,30.64,40.56,1571,25.12,23.88,1
S08,90,data/thermal/S08/t090.png,31.17,42.19,1654,24.94,24.01,1
S08,91,data/thermal/S08/t091.png,31.77,44.13,1786,25.06,23.8,1
S08,92,data/thermal/S08/t092.png,32.36,46.18,1864,24.91,23.91,1
S08,93,data/thermal/S08/t093.png,33.03,48.32,1956,24.93,23.95,1
S08,94,data/thermal/S08/t094.png,33.72,50.67,2020,24.9,24.2,1
S08,95,data/thermal/S08/t095.png,34.46,52.92,2089,24.84,24.3,1
S08,96,data/thermal/S08/t096.png,35.18,55.44,2128,24.66,24.24,1
S08,97,data/thermal/S08/t097.png,35.92,57.67,2155,24.87,24.2,1
S08,98,data/thermal/S08/t098.png,36.72,60.33,2189,24.89,24.11,1
S08,99,data/thermal/S08/t099.png,37.52,62.96,2211,24.77,24.3,1
S08,100,data/thermal/S08/t100.png,38.31,65.58,2252,24.74,24.19,1
S08,101,data/thermal/S08/t101.png,39.12,68.58,2268,24.72,24.31,1
S08,102,data/thermal/S08/t102.png,39.93,70.66,2291,24.66,24.32,1
S08,103,data/thermal/S08/t103.png,40.75,73.9,2313,24.76,24.32,1
S08,104,data/thermal/S08/t104.png,41.55,76.14,2326,24.68,24.29,1
S08,105,data/thermal/S08/t105.png,42.38,79.08,2338,24.68,24.26,1
S08,106,data/thermal/S08/t106.png,43.21,81.53,2354,24.6,24.35,1
S08,107,data/thermal/S08/t107.png,43.99,84.12,2351,24.69,24.35,1
S08,108,data/thermal/S08/t108.png,44.83,86.62,2361,24.65,24.35,1
S08,109,data/thermal/S08/t109.png,45.61,89.41,2385,24.6,24.25,1
S08,110,data/thermal/S08/t110.png,46.44,91.75,2390,24.66,24.39,1
S08,111,data/thermal/S08/t111.png,47.2,94.52,2399,24.58,24.39,1
S08,112,data/thermal/S08/t112.png,47.99,97.11,2405,24.65,24.42,1
S08,113,data/thermal/S08/t113.png,48.61,99.34,2384,24.36,24.46,1
S08,114,MISSING,49.51,101.82,2418,24.59,24.39,1
S08,115,data/thermal/S08/t115.png,50.26,103.71,2422,24.5,24.43,1
S08,116,data/thermal/S08/t116.png,51.0,106.13,2428,24.59,24.4,1
S08,117,data/thermal/S08/t117.png,51.7,108.49,2423,24.71,24.34,1
S08,118,data/thermal/S08/t118.png,52.43,110.59,2438,24.66,24.35,1
S08,119,data/thermal/S08/t119.png,53.13,112.93,2433,24.62,24.42,1
S08,120,data/thermal/S08/t120.png,53.82,115.4,2447,24.62,24.38,1
